iteration,operator_0,operator_1,operator_2
8693,-109287,0,0
8694,0,0,0
8695,0,0,0
8696,0,0,0
8697,0,0,0
8698,0,0,0
8699,-6665,0,0
8700,-66425,0,0
8701,0,0,0
8702,0,0,0
8703,0,0,0
8704,0,0,0
8705,0,0,-18879
8706,0,0,0
8707,0,0,0
8708,0,0,0
8709,-10718,0,0
8710,0,0,0
8711,0,0,0
8712,0,0,0
8713,0,0,0
8714,78696,0,0
8715,0,0,0
8716,0,0,0
8717,-3091,0,0
8718,0,-368777,0
8719,1,0,0
8720,0,0,0
8721,0,0,0
8722,0,0,0
8723,0,0,0
8724,0,0,-58002
8725,0,0,0
8726,117671,0,0
8727,0,0,-149496
8728,0,0,-86080
8729,0,0,0
8730,-72496,0,0
8731,0,0,0
8732,0,0,-57927
8733,0,0,0
8734,-111855,0,0
8735,0,-287012,0
8736,16677,0,0
8737,0,0,0
8738,0,-34321,0
8739,0,0,0
8740,0,0,0
8741,0,0,0
8742,0,0,0
8743,-17670,0,0
8744,0,0,-40511
8745,-138693,0,0
8746,0,0,-129174
8747,0,0,0
8748,0,0,-3370
8749,0,0,0
8750,0,0,0
8751,-48997,0,0
8752,0,0,0
8753,0,-438317,0
8754,0,0,-101113
8755,0,0,0
8756,0,-330285,0
8757,0,-119655,0
8758,0,-298877,0
8759,0,-281805,0
8760,0,0,-21284
8761,-37,0,0
8762,0,0,-52907
8763,0,0,-91605
8764,0,0,0
8765,0,-633294,0
8766,-63710,0,0
8767,-13823,0,0
8768,0,-234199,0
8769,0,-377961,0
8770,0,165054,0
8771,0,0,0
8772,-36608,0,0
8773,0,0,0
8774,-61311,0,0
8775,0,-270590,0
8776,49962,0,0
8777,0,0,0
8778,-101134,0,0
8779,0,0,-28694
8780,-140861,0,0
8781,0,0,0
8782,0,0,0
8783,0,0,0
8784,0,0,0
8785,0,0,0
8786,0,0,-41694
8787,0,0,0
8788,-51992,0,0
8789,0,0,-4709
8790,0,0,0
8791,0,-49527,0
8792,0,5768,0
8793,5166,0,0
8794,0,0,0
8795,55846,0,0
8796,0,0,0
8797,0,0,0
8798,-4720,0,0
8799,15220,0,0
8800,0,-149058,0
8801,45966,0,0
8802,0,0,-15699
8803,0,0,0
8804,0,0,0
8805,0,0,-28429
8806,-73528,0,0
8807,0,0,0
8808,0,-194463,0
8809,0,0,0
8810,0,-3930,0
8811,0,0,0
8812,0,0,-98303
8813,0,0,0
8814,-195293,0,0
8815,0,-349074,0
8816,0,0,-43740
8817,0,0,0
8818,0,47630,0
8819,0,0,0
8820,0,0,0
8821,0,0,0
8822,0,0,0
8823,0,0,0
8824,0,0,0
8825,0,0,0
8826,0,0,0
8827,0,0,0
8828,0,0,0
8829,0,0,0
8830,0,-42194,0
8831,0,0,0
8832,0,0,0
8833,0,0,0
8834,0,-304566,0
8835,0,0,0
8836,0,0,-227682
8837,-218022,0,0
8838,0,46154,0
8839,0,0,-21540
8840,0,0,-245
8841,0,-305773,0
8842,-1465,0,0
8843,0,0,0
8844,0,-443833,0
8845,0,0,0
8846,0,0,0
8847,0,-375114,0
8848,0,0,0
8849,-93271,0,0
8850,0,0,0
8851,335752,0,0
8852,0,0,0
8853,0,0,0
8854,0,0,0
8855,0,219354,0
8856,0,0,0
8857,54994,0,0
8858,-36149,0,0
8859,0,0,-19366
8860,0,0,0
8861,0,0,0
8862,-43575,0,0
8863,0,0,0
8864,0,0,0
8865,0,0,0
8866,0,0,0
8867,0,-295515,0
8868,0,0,0
8869,0,0,0
8870,0,212961,0
8871,0,0,0
8872,0,43687,0
8873,0,0,0
8874,0,-163,0
8875,0,0,0
8876,0,0,0
8877,0,0,-5733
8878,-40237,0,0
8879,0,0,0
8880,0,265330,0
8881,0,0,0
8882,0,0,0
8883,0,0,0
8884,0,0,0
8885,0,-219354,0
8886,0,0,0
8887,0,0,0
8888,0,-265330,0
8889,219517,0,0
8890,0,0,-183924
8891,0,0,0
8892,0,0,0
8893,0,0,0
8894,0,0,0
8895,0,0,0
8896,-17661,0,0
8897,0,0,0
8898,0,0,0
8899,0,0,0
8900,0,0,0
8901,0,0,0
8902,0,0,0
8903,0,0,0
8904,0,0,0
8905,0,0,0
8906,0,0,0
8907,0,0,0
8908,0,0,0
8909,0,0,0
8910,0,0,0
8911,-41673,0,0
8912,0,0,0
8913,0,0,0
8914,0,0,0
8915,0,0,0
8916,0,0,0
8917,0,0,0
8918,0,0,0
8919,0,0,0
8920,0,0,0
8921,0,0,0
8922,0,0,0
8923,0,0,0
8924,0,0,0
8925,0,0,0
8926,0,0,0
8927,0,0,0
8928,0,0,0
8929,0,0,0
8930,0,0,0
8931,0,0,0
8932,0,0,0
8933,360646,0,0
8934,24718,0,0
8935,0,0,0
8936,0,-1,0
8937,-27605,0,0
8938,0,0,0
8939,221360,0,0
8940,-87854,0,0
8941,0,0,0
8942,0,0,0
8943,0,0,0
8944,0,0,0
8945,0,0,0
8946,0,0,0
8947,0,0,0
8948,0,0,0
8949,0,0,0
8950,0,0,0
8951,-204564,0,0
8952,0,0,0
8953,0,0,0
8954,34841,0,0
8955,0,0,0
8956,0,0,0
8957,0,0,0
8958,0,0,0
8959,0,0,0
8960,0,0,0
8961,-31051,0,0
8962,0,0,-3790
8963,0,0,0
8964,0,0,0
8965,0,0,-26324
8966,0,368234,0
8967,0,0,0
8968,0,0,0
8969,0,0,0
8970,0,0,0
8971,0,363371,0
8972,0,0,0
8973,0,0,-44527
8974,-1203,0,0
8975,0,0,0
8976,0,-370532,0
8977,0,0,0
8978,0,0,0
8979,0,0,0
8980,0,0,0
8981,0,0,0
8982,0,0,0
8983,0,0,0
8984,0,-374114,0
8985,0,0,0
8986,0,-219354,0
8987,0,0,0
8988,0,0,0
8989,0,0,0
8990,0,0,0
8991,0,0,0
8992,0,0,0
8993,0,0,0
8994,0,0,0
8995,0,0,-221245
8996,0,0,0
8997,0,0,0
8998,-1,0,0
8999,0,0,0
9000,7914,0,0
9001,0,0,0
9002,0,0,0
9003,0,0,0
9004,0,0,0
9005,0,0,0
9006,0,0,0
9007,0,0,0
9008,0,0,0
9009,0,0,0
9010,0,0,0
9011,0,0,0
9012,0,0,0
9013,0,0,0
9014,0,0,0
9015,0,0,0
9016,0,450939,0
9017,0,0,0
9018,0,0,0
9019,0,0,0
9020,0,0,0
9021,0,0,0
9022,0,0,0
9023,0,0,0
9024,0,0,0
9025,0,257384,0
9026,0,-29972,0
9027,0,0,0
9028,163,0,0
9029,0,0,0
9030,0,0,0
9031,0,-450939,0
9032,-257384,0,0
9033,2298,0,0
9034,0,0,0
9035,0,0,0
9036,0,0,0
9037,0,0,0
9038,0,257384,0
9039,-217147,0,0
9040,0,0,0
9041,1,0,0
9042,0,0,0
9043,-1,0,0
9044,0,0,0
9045,0,0,0
9046,0,0,0
9047,0,0,0
9048,0,0,-2515
9049,0,0,0
9050,0,0,0
9051,0,0,0
9052,0,0,0
9053,0,0,0
9054,0,0,0
9055,0,0,0
9056,0,0,0
9057,0,0,0
9058,0,0,0
9059,0,0,0
9060,0,0,0
9061,0,0,0
9062,0,0,0
9063,0,0,0
9064,0,0,0
9065,0,0,0
9066,0,0,0
9067,0,0,0
9068,0,0,0
9069,0,0,0
9070,0,0,0
9071,0,0,0
9072,0,0,0
9073,0,0,0
9074,0,0,0
9075,0,0,0
9076,0,0,0
9077,0,0,0
9078,0,0,0
9079,0,0,0
9080,0,0,0
9081,0,0,0
9082,0,0,0
9083,0,0,0
9084,0,0,0
9085,0,0,0
9086,0,0,0
9087,0,0,0
9088,0,0,0
9089,0,0,0
9090,0,0,0
9091,0,-163,0
9092,0,0,0
9093,0,0,0
9094,0,0,0
9095,0,0,0
9096,0,0,0
9097,0,0,0
9098,0,896023,0
9099,0,0,0
9100,0,0,0
9101,-2298,0,0
9102,0,0,0
9103,0,0,0
9104,0,0,0
9105,0,0,0
9106,0,0,0
9107,0,0,0
9108,-1595,0,0
9109,0,0,0
9110,-5399,0,0
9111,0,0,0
9112,0,212961,0
9113,0,0,0
9114,0,0,0
9115,0,0,0
9116,0,0,0
9117,0,0,0
9118,0,0,0
9119,0,0,0
9120,7914,0,0
9121,0,0,0
9122,0,0,0
9123,0,0,0
9124,0,0,0
9125,0,0,0
9126,0,0,0
9127,0,0,0
9128,35364,0,0
9129,0,0,0
9130,0,0,0
9131,1596,0,0
9132,0,0,0
9133,0,0,0
9134,0,342632,0
9135,0,0,0
9136,0,0,0
9137,-1596,0,0
9138,-21457,0,0
9139,0,0,0
9140,0,62941,0
9141,0,0,0
9142,0,0,0
9143,0,-342632,0
9144,0,0,0
9145,0,0,0
9146,0,0,0
9147,0,0,0
9148,0,0,0
9149,0,0,0
9150,0,0,0
9151,0,0,0
9152,0,0,0
9153,0,0,0
9154,0,0,0
9155,0,0,0
9156,0,0,0
9157,0,0,0
9158,0,0,0
9159,0,0,0
9160,0,0,0
9161,-17809,0,0
9162,0,0,0
9163,0,0,0
9164,0,0,0
9165,0,0,0
9166,0,0,0
9167,0,-798213,0
9168,0,0,0
9169,0,0,0
9170,-53013,0,0
9171,0,0,0
9172,0,342632,0
9173,0,0,0
9174,0,0,0
9175,0,0,0
9176,0,0,0
9177,0,0,0
9178,-17967,0,0
9179,0,0,0
9180,0,-342632,0
9181,0,0,0
9182,0,0,0
9183,0,0,0
9184,0,0,0
9185,0,0,0
9186,0,0,0
9187,0,0,0
9188,2298,0,0
9189,0,0,0
9190,0,-29972,0
9191,0,0,0
9192,0,0,0
9193,0,0,0
9194,2317,0,0
9195,-33989,0,0
9196,0,0,0
9197,0,0,0
9198,-2298,0,0
9199,0,0,0
9200,0,0,0
9201,0,0,0
9202,0,0,0
9203,-2317,0,0
9204,0,0,0
9205,0,0,0
9206,0,0,0
9207,0,0,0
9208,0,0,0
9209,0,0,-956
9210,0,0,0
9211,0,0,0
9212,0,0,0
9213,0,0,0
9214,0,0,0
9215,0,0,0
9216,0,0,0
9217,0,0,0
9218,383684,0,0
9219,0,0,0
9220,0,0,-37508
9221,0,0,0
9222,0,0,0
9223,0,0,0
9224,0,0,0
9225,0,293269,0
9226,0,0,0
9227,0,-212961,0
9228,0,0,0
9229,0,0,0
9230,0,0,0
9231,0,0,0
9232,0,0,0
9233,0,0,0
9234,0,-293269,0
9235,0,0,0
9236,0,0,0
9237,0,0,0
9238,0,0,-347
9239,0,0,0
9240,-19753,0,0
9241,0,0,0
9242,0,0,0
9243,0,0,0
9244,0,0,0
9245,0,0,0
9246,0,0,0
9247,-98195,0,0
9248,0,0,0
9249,0,0,0
9250,0,0,0
9251,0,0,0
9252,0,0,0
9253,19753,0,0
9254,0,0,0
9255,0,0,0
9256,534338,0,0
9257,-104121,0,0
9258,0,0,0
9259,104121,0,0
9260,0,0,0
9261,0,0,0
9262,0,0,0
9263,0,0,0
9264,-104134,0,0
9265,0,0,0
9266,0,0,0
9267,0,0,0
9268,0,0,0
9269,0,-62005,0
9270,13,0,0
9271,97417,0,0
9272,0,0,0
9273,0,0,0
9274,0,0,0
9275,0,0,0
9276,0,0,0
9277,-129341,0,0
9278,0,0,0
9279,0,0,0
9280,0,-355307,0
9281,0,0,0
9282,0,0,0
9283,379793,0,0
9284,0,0,0
9285,-41673,0,0
9286,0,0,0
9287,0,0,0
9288,0,0,0
9289,0,0,0
9290,0,0,0
9291,0,0,0
9292,0,0,0
9293,0,0,0
9294,0,0,0
9295,0,36113,0
9296,0,0,0
9297,0,260423,0
9298,0,0,0
9299,0,0,0
9300,0,0,0
9301,0,0,0
9302,0,0,0
9303,0,0,0
9304,0,0,0
9305,0,0,0
9306,0,0,-36018
9307,308,0,0
9308,0,0,0
9309,0,0,0
9310,-16576,0,0
9311,0,-12614,0
9312,0,0,0
9313,0,0,0
9314,0,0,0
9315,-36113,0,0
9316,2298,0,0
9317,0,0,0
9318,0,0,0
9319,0,0,0
9320,0,0,0
9321,0,0,0
9322,0,0,0
9323,0,0,0
9324,0,0,0
9325,0,0,0
9326,0,0,0
9327,0,0,0
9328,0,0,0
9329,0,-302356,0
9330,0,0,0
9331,0,0,0
9332,0,0,0
9333,0,0,0
9334,0,0,0
9335,0,0,0
9336,0,0,0
9337,0,0,0
9338,417306,0,0
9339,-56497,0,0
9340,0,0,0
9341,-103588,0,0
9342,0,-4141,0
9343,-26455,0,0
9344,0,357636,0
9345,0,0,0
9346,0,83002,0
9347,0,0,0
9348,0,-236294,0
9349,-116184,0,0
9350,0,0,0
9351,0,0,0
9352,0,0,0
9353,0,0,0
9354,0,0,0
9355,0,423309,0
9356,-1,0,0
9357,0,0,0
9358,0,0,0
9359,0,0,0
9360,0,0,0
9361,29659,0,0
9362,16740,0,0
9363,0,227090,0
9364,0,0,0
9365,0,0,0
9366,312992,0,0
9367,0,-64414,0
9368,0,0,0
9369,0,-375114,0
9370,0,0,0
9371,19040,0,0
9372,-6517,0,0
9373,0,0,0
9374,-49221,0,0
9375,0,0,0
9376,0,0,0
9377,0,0,0
9378,41611,0,0
9379,-38194,0,0
9380,0,0,0
9381,0,0,0
9382,-4164,0,0
9383,0,-188808,0
9384,0,0,0
9385,-83003,0,0
9386,0,0,0
9387,0,0,0
9388,0,0,0
9389,0,0,0
9390,0,-29765,0
9391,0,0,0
9392,0,0,-5139
9393,573416,0,0
9394,0,-2298,0
9395,132972,0,0
9396,0,0,0
9397,0,35856,0
9398,0,0,0
9399,0,0,0
9400,-12302,0,0
9401,-40996,0,0
9402,0,0,0
9403,-5371,0,0
9404,-53591,0,0
9405,0,-361742,0
9406,0,0,0
9407,-1,0,0
9408,0,0,0
9409,0,0,-7726
9410,0,0,0
9411,0,0,0
9412,0,0,0
9413,0,0,0
9414,0,0,0
9415,0,0,0
9416,0,-27409,0
9417,0,0,0
9418,0,0,0
9419,0,0,0
9420,0,0,0
9421,0,0,0
9422,0,0,0
9423,0,0,0
9424,0,0,0
9425,0,117126,0
9426,0,0,0
9427,0,-388185,0
9428,0,0,0
9429,0,0,0
9430,258723,0,0
9431,0,0,0
9432,-7536,0,0
9433,0,0,0
9434,0,0,0
9435,0,0,0
9436,0,0,0
9437,0,0,0
9438,0,0,0
9439,0,0,-65600
9440,0,85502,0
9441,0,0,0
9442,0,0,0
9443,13916,0,0
9444,0,0,0
9445,0,-322362,0
9446,0,0,0
9447,0,0,0
9448,0,0,0
9449,13342,0,0
9450,0,0,0
9451,0,0,0
9452,0,0,0
9453,0,0,0
9454,-48452,0,0
9455,-60953,0,0
9456,0,2298,0
9457,0,0,0
9458,0,0,0
9459,0,0,0
9460,0,0,0
9461,0,0,0
9462,4883,0,0
9463,0,0,0
9464,-64237,0,0
9465,-173115,0,0
9466,0,0,0
9467,0,0,0
9468,0,195333,0
9469,0,0,0
9470,-195333,0,0
9471,0,0,0
9472,0,0,0
9473,0,0,0
9474,0,0,0
9475,0,0,0
9476,0,0,0
9477,138539,0,0
9478,0,0,0
9479,0,0,0
9480,0,300004,0
9481,0,0,0
9482,0,0,0
9483,0,0,0
9484,0,0,0
9485,0,0,0
9486,0,0,0
9487,0,0,0
9488,0,0,0
9489,0,0,0
9490,0,0,0
9491,25801,0,0
9492,0,0,0
9493,0,0,0
9494,0,0,0
9495,0,0,0
9496,0,-300004,0
9497,0,0,0
9498,0,0,0
9499,0,0,0
9500,0,0,0
9501,0,0,-17554
9502,0,0,0
9503,0,0,0
9504,0,0,0
9505,0,0,0
9506,0,0,0
9507,0,0,0
9508,-702,0,0
9509,-12614,0,0
9510,0,0,0
9511,0,0,0
9512,16576,0,0
9513,58026,0,0
9514,0,0,0
9515,-2298,0,0
9516,-15058,0,0
9517,0,0,0
9518,0,0,0
9519,0,-5080,0
9520,702,0,0
9521,0,0,0
9522,0,0,0
9523,-1518,0,0
9524,0,0,-90116
9525,-702,0,0
9526,0,0,0
9527,0,0,0
9528,19212,0,0
9529,0,0,0
9530,0,0,0
9531,11845,0,0
9532,0,0,0
9533,0,0,0
9534,0,0,0
9535,-30,0,0
9536,0,-300004,0
9537,0,0,0
9538,0,0,0
9539,0,0,-127390
9540,32449,0,0
9541,703,0,0
9542,0,0,0
9543,0,0,0
9544,0,620755,0
9545,0,0,0
9546,0,0,0
9547,0,-144264,0
9548,0,-11380,0
9549,-19426,0,0
9550,0,320303,0
9551,0,-729969,0
9552,0,0,0
9553,0,0,0
9554,0,0,0
9555,0,144264,0
9556,0,-436960,0
9557,0,-441142,0
9558,0,0,-8435
9559,0,0,0
9560,0,0,-33043
9561,0,0,-48754
9562,208417,0,0
9563,0,0,0
9564,0,-165843,0
9565,0,0,0
9566,-67509,0,0
9567,0,620755,0
9568,0,30,0
9569,-121010,0,0
9570,0,0,0
9571,0,-15316,0
9572,0,38341,0
9573,-77519,0,0
9574,-23121,0,0
9575,0,441142,0
9576,0,-61149,0
9577,0,0,0
9578,0,-402595,0
9579,0,0,0
9580,0,0,0
9581,-17825,0,0
9582,0,0,0
9583,0,0,0
9584,0,0,0
9585,-31866,0,0
9586,0,88403,0
9587,0,0,-15629
9588,0,-272995,0
9589,0,0,0
9590,-35666,0,0
9591,0,0,0
9592,-3362,0,0
9593,0,0,0
9594,0,0,0
9595,-120209,0,0
9596,0,-271962,0
9597,-39418,0,0
9598,-106941,0,0
9599,-170491,0,0
9600,0,0,0
9601,0,-149975,0
9602,0,0,0
9603,0,0,0
9604,0,0,-128
9605,0,-320830,0
9606,0,0,-150405
9607,0,0,0
9608,59667,0,0
9609,0,-113667,0
9610,0,0,0
9611,0,-124928,0
9612,0,0,-30162
9613,0,0,-163213
9614,0,0,0
9615,0,-12447,0
9616,0,0,0
9617,0,0,0
9618,0,0,0
9619,145121,0,0
9620,-64788,0,0
9621,0,0,0
9622,0,72456,0
9623,-90810,0,0
9624,0,0,0
9625,179392,0,0
9626,0,0,-11714
9627,-82290,0,0
9628,0,0,0
9629,50975,0,0
9630,-64788,0,0
9631,0,0,0
9632,0,0,-10514
9633,-82290,0,0
9634,0,0,0
9635,0,0,0
9636,0,-134695,0
9637,0,-18354,0
9638,-98783,0,0
9639,0,-265001,0
9640,0,0,0
9641,0,0,0
9642,0,0,-283556
9643,0,0,-18079
9644,-123683,0,0
9645,0,0,-1066
9646,0,0,0
9647,-89562,0,0
9648,-29998,0,0
9649,-9028,0,0
9650,0,0,0
9651,0,0,0
9652,3366,0,0
9653,-141329,0,0
9654,0,0,0
9655,0,0,0
9656,0,0,0
9657,0,0,0
9658,0,0,0
9659,0,0,0
9660,0,0,0
9661,0,0,0
9662,0,0,0
9663,0,0,0
9664,0,0,0
9665,0,0,-22326
9666,0,0,0
9667,0,0,-23582
9668,0,0,0
9669,0,0,0
9670,0,0,0
9671,-145405,0,0
9672,0,-61828,0
9673,0,0,0
9674,0,0,-91884
9675,0,5645,0
9676,-5645,0,0
9677,0,-425284,0
9678,0,0,0
9679,0,-830302,0
9680,0,0,-21097
9681,0,0,-2170
9682,0,0,0
9683,0,425284,0
9684,0,0,0
9685,0,0,0
9686,0,0,0
9687,0,0,0
9688,0,0,0
9689,0,-519879,0
9690,-221489,0,0
9691,0,0,0
9692,0,0,-3710
9693,-51512,0,0
9694,0,0,0
9695,64932,0,0
9696,0,0,0
9697,0,0,0
9698,0,0,0
9699,0,0,0
9700,0,-65937,0
9701,0,-208336,0
9702,0,0,0
9703,0,0,-7726
9704,0,-747289,0
9705,0,0,0
9706,-38387,0,0
9707,0,0,0
9708,0,0,0
9709,0,0,-4664
9710,0,0,0
9711,0,-198238,0
9712,0,0,-178589
9713,1005,0,0
9714,-43282,0,0
9715,0,-1005,0
9716,0,0,0
9717,0,0,0
9718,2212,0,0
9719,-2212,0,0
9720,0,0,0
9721,299821,0,0
9722,0,0,0
9723,0,0,0
9724,0,0,-9719
9725,0,0,-113497
9726,0,3633,0
9727,0,0,0
9728,0,0,0
9729,0,0,0
9730,14810,0,0
9731,0,-14810,0
9732,41068,0,0
9733,0,-221993,0
9734,0,0,0
9735,24365,0,0
9736,0,0,0
9737,0,0,0
9738,0,9166,0
9739,0,0,-66608
9740,13854,0,0
9741,0,0,0
9742,0,0,0
9743,0,0,0
9744,-5911,0,0
9745,0,0,0
9746,0,0,0
9747,-79431,0,0
9748,0,-241532,0
9749,0,0,0
9750,0,-6391,0
9751,0,0,0
9752,0,-145325,0
9753,0,0,0
9754,0,-2212,0
9755,0,0,0
9756,17570,0,0
9757,0,0,0
9758,23081,0,0
9759,0,0,0
9760,0,0,0
9761,-73963,0,0
9762,0,0,0
9763,0,0,0
9764,0,0,-82291
9765,-82289,0,0
9766,0,0,-308
9767,0,0,-31118
9768,12462,0,0
9769,0,0,0
9770,-24868,0,0
9771,0,0,0
9772,0,-296954,0
9773,-51185,0,0
9774,0,0,0
9775,0,-57126,0
9776,0,-17135,0
9777,0,-275443,0
9778,12353,0,0
9779,23081,0,0
9780,0,0,0
9781,0,-296954,0
9782,0,0,0
9783,0,36149,0
9784,0,-75780,0
9785,-110399,0,0
9786,0,-71098,0
9787,0,-3052,0
9788,0,0,0
9789,0,0,0
9790,0,-684198,0
9791,0,-375114,0
9792,0,-648694,0
9793,47438,0,0
9794,-51424,0,0
9795,0,4042,0
9796,115949,0,0
9797,-10214,0,0
9798,0,0,0
9799,-6073,0,0
9800,0,0,0
9801,-128993,0,0
9802,0,0,0
9803,0,-155326,0
9804,0,0,0
9805,0,0,0
9806,0,-37624,0
9807,34820,0,0
9808,-59305,0,0
9809,284338,0,0
9810,-21518,0,0
9811,-94387,0,0
9812,0,0,0
9813,0,0,0
9814,0,0,-63916
9815,0,0,0
9816,0,0,0
9817,0,0,0
9818,0,9762,0
9819,0,410241,0
9820,0,0,0
9821,0,0,0
9822,0,0,0
9823,-81014,0,0
9824,-234916,0,0
9825,0,0,0
9826,0,0,0
9827,0,-410241,0
9828,0,0,0
9829,-226807,0,0
9830,0,0,-90116
9831,0,-122117,0
9832,17421,0,0
9833,0,-67232,0
9834,0,0,0
9835,0,-707197,0
9836,0,0,0
9837,0,0,0
9838,0,0,0
9839,0,0,0
9840,0,-243425,0
9841,0,0,-276720
9842,0,0,0
9843,0,0,0
9844,0,0,0
9845,0,0,0
9846,0,0,0
9847,22845,0,0
9848,0,0,0
9849,0,0,0
9850,0,0,0
9851,0,0,0
9852,0,-6241,0
9853,0,0,0
9854,0,0,0
9855,0,0,0
9856,0,0,0
9857,0,0,0
9858,-142888,0,0
9859,0,0,0
9860,13892,0,0
9861,0,0,0
9862,0,0,0
9863,0,-321558,0
9864,0,0,-36573
9865,0,0,0
9866,0,0,0
9867,-240339,0,0
9868,0,0,0
9869,0,-55500,0
9870,9028,0,0
9871,0,0,0
9872,0,0,0
9873,0,0,-4193
9874,-11648,0,0
9875,0,0,-12159
9876,0,0,0
9877,0,0,0
9878,0,0,0
9879,-11056,0,0
9880,0,0,-135245
9881,0,-234199,0
9882,0,0,-44169
9883,0,0,0
9884,-33818,0,0
9885,0,0,0
9886,0,-41257,0
9887,0,9060,0
9888,129356,0,0
9889,0,0,-420
9890,-68000,0,0
9891,31214,0,0
9892,3330,0,0
9893,-35755,0,0
9894,0,0,0
9895,0,0,0
9896,-90203,0,0
9897,0,0,0
9898,-17996,0,0
9899,0,0,0
9900,0,-469428,0
